frame,time_s,angle_deg,tip_x,tip_y,base_x,base_y,base_dir_deg,tip_dir_deg,n_skeleton,mid_x,mid_y,needle_len
1910,63.6030,38.717,536.52,236.78,847.00,299.50,-180.000,-141.283,598,536.52,236.78,39.20
1911,63.6363,38.717,536.52,236.78,847.00,299.50,-180.000,-141.283,586,536.52,236.78,39.20
1912,63.6696,16.385,465.97,256.79,847.00,299.50,-180.000,-163.615,571,465.97,256.79,64.73
1913,63.7029,41.983,537.57,237.97,847.00,299.50,-180.000,-138.017,607,537.57,237.97,37.61
1914,63.7362,41.983,537.57,237.97,847.00,299.50,-180.000,-138.017,591,537.57,237.97,37.61
1915,63.7695,87.355,513.37,234.96,847.00,299.50,-180.000,92.645,611,513.37,234.96,18.03
1916,63.8028,16.137,466.68,256.21,847.00,299.50,-180.000,-163.863,575,466.68,256.21,66.91
1917,63.8361,13.334,473.13,255.21,847.00,299.50,-180.000,-166.666,644,473.13,255.21,78.97
1918,63.8694,16.704,466.13,256.28,847.00,299.50,-180.000,-163.296,627,466.13,256.28,65.99
1919,63.9027,16.535,466.12,256.17,847.00,299.50,-180.000,-163.465,653,466.12,256.17,65.98
1920,63.9360,16.735,465.93,255.60,847.00,299.50,-180.000,-163.265,669,465.93,255.60,66.00
1921,63.9693,16.019,466.57,255.27,847.00,299.50,-180.000,-163.981,669,466.57,255.27,64.70
1922,64.0026,15.388,467.15,255.28,847.00,299.50,-180.000,-164.612,675,467.15,255.28,65.62
1923,64.0359,15.366,467.12,255.17,847.00,299.50,-180.000,-164.634,686,467.12,255.17,65.61
1924,64.0692,15.366,467.12,255.17,847.00,299.50,-180.000,-164.634,666,467.12,255.17,65.61
1925,64.1025,15.366,467.12,255.17,847.00,299.50,-180.000,-164.634,650,467.12,255.17,65.61
1926,64.1358,15.610,467.07,255.59,847.00,299.50,-180.000,-164.390,624,467.07,255.59,69.75
1927,64.1691,15.626,467.07,255.59,847.00,299.50,-180.000,-164.374,622,467.07,255.59,69.76
1928,64.2024,15.774,467.05,255.60,847.00,299.50,-180.000,-164.226,661,467.05,255.60,69.77
1929,64.2357,15.774,467.05,255.60,847.00,299.50,-180.000,-164.226,664,467.05,255.60,69.77
1930,64.2690,15.965,467.11,255.88,847.00,299.50,-180.000,-164.035,681,467.11,255.88,69.78
1931,64.3023,15.965,467.11,255.88,847.00,299.50,-180.000,-164.035,690,467.11,255.88,69.78
1932,64.3356,15.936,467.11,255.86,847.00,299.50,-180.000,-164.064,703,467.11,255.86,69.78
1933,64.3689,15.936,467.11,255.86,847.00,299.50,-180.000,-164.064,704,467.11,255.86,69.78
1934,64.4022,15.816,467.14,255.95,847.00,299.50,-180.000,-164.184,735,467.14,255.95,69.77
1935,64.4355,15.381,467.13,255.69,847.00,299.50,-180.000,-164.619,738,467.13,255.69,69.74
1936,64.4688,15.317,467.13,255.66,847.00,299.50,-180.000,-164.683,751,467.13,255.66,69.73
1937,64.5021,15.651,466.47,255.77,847.00,299.50,-180.000,-164.349,778,466.47,255.77,68.53
1938,64.5354,13.702,468.45,255.16,847.00,299.50,-180.000,-166.298,737,468.45,255.16,67.15
1939,64.5687,13.702,468.45,255.16,847.00,299.50,-180.000,-166.298,739,468.45,255.16,67.15
1940,64.6020,15.280,467.08,255.46,847.00,299.50,-180.000,-164.720,799,467.08,255.46,65.34
1941,64.6353,15.136,467.11,255.52,847.00,299.50,-180.000,-164.864,775,467.11,255.52,65.33
1942,64.6686,13.666,468.36,255.26,847.00,299.50,-180.000,-166.334,705,468.36,255.26,67.39
1943,64.7019,13.913,468.30,255.14,847.00,299.50,-180.000,-166.087,747,468.30,255.14,67.41
1944,64.7352,14.043,468.38,255.54,847.00,299.50,-180.000,-165.957,742,468.38,255.54,67.43
1945,64.7685,18.715,466.82,257.08,847.00,299.50,-180.000,-161.285,765,466.82,257.08,69.91
1946,64.8018,18.872,466.77,257.03,847.00,299.50,-180.000,-161.128,775,466.77,257.03,69.92
1947,64.8351,20.497,464.83,257.36,847.00,299.50,-180.000,-159.503,786,464.83,257.36,66.59
1948,64.8684,19.725,465.16,257.07,847.00,299.50,-180.000,-160.275,784,465.16,257.07,65.93
1949,64.9017,19.725,465.16,257.07,847.00,299.50,-180.000,-160.275,801,465.16,257.07,65.93
1950,64.9350,19.817,465.03,256.64,847.00,299.50,-180.000,-160.183,808,465.03,256.64,65.86
1951,64.9683,17.362,466.63,256.41,847.00,299.50,-180.000,-162.638,766,466.63,256.41,68.25
1952,65.0016,17.362,466.63,256.41,847.00,299.50,-180.000,-162.638,776,466.63,256.41,68.25
1953,65.0349,19.234,465.08,256.57,847.00,299.50,-180.000,-160.766,672,465.08,256.57,65.83
1954,65.0682,19.129,464.78,256.67,847.00,299.50,-180.000,-160.871,676,464.78,256.67,66.48
1955,65.1015,19.177,465.22,256.52,847.00,299.50,-180.000,-160.823,729,465.22,256.52,65.54
1956,65.1348,19.177,465.22,256.52,847.00,299.50,-180.000,-160.823,712,465.22,256.52,65.54
1957,65.1681,17.763,466.73,256.35,847.00,299.50,-180.000,-162.237,745,466.73,256.35,67.93
1958,65.2014,17.720,466.74,256.37,847.00,299.50,-180.000,-162.280,724,466.74,256.37,67.92
1959,65.2347,17.735,466.76,256.43,847.00,299.50,-180.000,-162.265,731,466.76,256.43,67.93
1960,65.2680,15.151,472.01,254.67,847.00,299.50,-180.000,-164.849,823,472.01,254.67,78.75
1961,65.3013,28.889,456.61,258.35,847.00,299.50,-180.000,-151.111,911,456.61,258.35,52.35
1962,65.3346,20.544,466.31,255.81,847.00,299.50,-180.000,-159.456,843,466.31,255.81,69.76
1963,65.3679,21.950,466.19,255.29,847.00,299.50,-180.000,-158.050,883,466.19,255.29,70.02
1964,65.4012,22.386,464.70,255.98,847.00,299.50,-180.000,-157.614,862,464.70,255.98,66.90
1965,65.4345,22.486,464.68,255.98,847.00,299.50,-180.000,-157.514,860,464.68,255.98,66.91
1966,65.4678,20.789,465.71,255.64,847.00,299.50,-180.000,-159.211,885,465.71,255.64,68.84
1967,65.5011,31.242,456.09,258.22,847.00,299.50,-180.000,-148.758,847,456.09,258.22,54.19
1968,65.5344,28.057,458.15,257.78,847.00,299.50,-180.000,-151.943,887,458.15,257.78,57.29
1969,65.5677,29.746,456.83,258.21,847.00,299.50,-180.000,-150.254,860,456.83,258.21,55.07
1970,65.6010,29.746,456.83,258.21,847.00,299.50,-180.000,-150.254,919,456.83,258.21,55.07
1971,65.6343,29.777,456.83,258.22,847.00,299.50,-180.000,-150.223,929,456.83,258.22,55.07
1972,65.6676,20.996,465.41,255.94,847.00,299.50,-180.000,-159.004,931,465.41,255.94,69.57
1973,65.7009,21.513,464.89,256.11,847.00,299.50,-180.000,-158.487,941,464.89,256.11,68.68
1974,65.7342,21.363,464.89,256.06,847.00,299.50,-180.000,-158.637,946,464.89,256.06,68.67
1975,65.7675,29.003,456.87,258.05,847.00,299.50,-180.000,-150.997,941,456.87,258.05,55.07
1976,65.8008,28.558,456.94,258.03,847.00,299.50,-180.000,-151.442,909,456.94,258.03,55.07
1977,65.8341,21.577,463.94,256.27,847.00,299.50,-180.000,-158.423,889,463.94,256.27,66.09
1978,65.8674,21.082,464.50,256.21,847.00,299.50,-180.000,-158.918,864,464.50,256.21,66.99
1979,65.9007,21.323,464.66,256.44,847.00,299.50,-180.000,-158.677,867,464.66,256.44,68.66
1980,65.9340,21.323,464.66,256.44,847.00,300.00,-180.000,-158.677,871,464.66,256.44,68.66
1981,65.9673,21.391,464.68,256.52,847.00,300.00,-180.000,-158.609,859,464.68,256.52,68.67
1982,66.0006,21.162,464.85,256.85,847.00,300.00,-180.000,-158.838,860,464.85,256.85,68.65
1983,66.0339,20.550,465.05,256.14,847.00,300.00,-180.000,-159.450,867,465.05,256.14,67.88
1984,66.0672,20.714,465.11,256.37,847.00,300.00,-180.000,-159.286,867,465.11,256.37,67.90
1985,66.1005,20.450,465.06,256.11,847.00,300.00,-180.000,-159.550,907,465.06,256.11,67.88
1986,66.1338,20.407,465.07,256.12,847.00,300.00,-180.000,-159.593,920,465.07,256.12,67.87
1987,66.1671,21.083,463.98,256.66,847.00,300.00,-180.000,-158.917,920,463.98,256.66,70.15
1988,66.2004,2.501,469.84,250.57,847.00,300.00,-180.000,177.499,925,469.84,250.57,58.21
1989,66.2337,0.016,476.00,250.32,847.00,300.00,-180.000,-179.984,910,476.00,250.32,70.00
1990,66.2670,20.244,465.68,256.36,847.00,300.00,-180.000,-159.756,870,465.68,256.36,68.80
1991,66.3003,27.857,457.64,258.20,847.00,300.00,-180.000,-152.143,882,457.64,258.20,55.00
1992,66.3336,21.163,465.03,256.33,847.00,300.00,-180.000,-158.837,903,465.03,256.33,67.93
1993,66.3669,20.939,465.58,256.37,847.00,300.00,-180.000,-159.061,847,465.58,256.37,68.85
1994,66.4002,20.882,465.27,256.52,847.00,300.00,-180.000,-159.118,844,465.27,256.52,69.56
1995,66.4335,20.882,465.27,256.52,847.00,300.00,-180.000,-159.118,845,465.27,256.52,69.56
1996,66.4668,19.790,465.74,256.32,847.00,300.00,-180.000,-160.210,807,465.74,256.32,68.76
1997,66.5001,19.790,465.74,256.32,847.00,300.00,-180.000,-160.210,784,465.74,256.32,68.76
1998,66.5334,30.337,455.87,259.08,847.00,300.00,-180.000,-149.663,817,455.87,259.08,53.70
1999,66.5667,29.331,456.47,258.93,847.00,300.00,-180.000,-150.669,826,456.47,258.93,54.58
2000,66.6000,28.991,456.46,258.81,847.00,300.00,-180.000,-151.009,851,456.46,258.81,54.59
2001,66.6333,28.527,456.69,259.08,847.00,300.00,-180.000,-151.473,859,456.69,259.08,54.59
2002,66.6666,28.991,456.46,258.81,847.00,300.00,-180.000,-151.009,887,456.46,258.81,54.59
2003,66.6999,28.991,456.46,258.81,847.00,300.00,-180.000,-151.009,838,456.46,258.81,54.59
2004,66.7332,28.991,456.46,258.81,847.00,300.00,-180.000,-151.009,847,456.46,258.81,54.59
2005,66.7665,29.035,455.98,258.37,847.00,299.50,-180.000,-150.965,860,455.98,258.37,53.23
2006,66.7998,8.902,461.79,249.82,847.00,299.50,-180.000,171.098,837,461.79,249.82,46.84
2007,66.8331,8.670,461.81,249.76,847.00,299.50,-180.000,171.330,842,461.81,249.76,46.83
2008,66.8664,28.397,456.84,258.30,847.00,299.50,-180.000,-151.603,850,456.84,258.30,54.59
2009,66.8997,28.397,456.84,258.30,847.00,299.50,-180.000,-151.603,850,456.84,258.30,54.59
2010,66.9330,28.397,456.84,258.30,847.00,299.50,-180.000,-151.603,849,456.84,258.30,54.59
2011,66.9663,27.536,457.41,258.16,847.00,299.50,-180.000,-152.464,873,457.41,258.16,55.47
2012,66.9996,29.106,456.02,258.85,847.00,299.50,-180.000,-150.894,842,456.02,258.85,56.33
2013,67.0329,28.999,456.04,258.86,847.00,299.50,-180.000,-151.001,840,456.04,258.86,56.34
2014,67.0662,28.999,456.04,258.86,847.00,299.50,-180.000,-151.001,860,456.04,258.86,56.34
2015,67.0995,28.999,456.04,258.86,847.00,299.50,-180.000,-151.001,860,456.04,258.86,56.34
2016,67.1328,29.132,456.04,258.89,847.00,299.50,-180.000,-150.868,856,456.04,258.89,56.33
2017,67.1661,29.026,456.07,258.91,847.00,299.50,-180.000,-150.974,880,456.07,258.91,56.34
2018,67.1994,29.725,455.34,259.22,847.00,299.50,-180.000,-150.275,916,455.34,259.22,54.95
2019,67.2327,29.725,455.34,259.22,847.00,299.50,-180.000,-150.275,921,455.34,259.22,54.95
2020,67.2660,29.725,455.34,259.22,847.00,299.50,-180.000,-150.275,919,455.34,259.22,54.95
2021,67.2993,29.749,455.33,259.21,847.00,299.50,-180.000,-150.251,919,455.33,259.21,54.95
2022,67.3326,29.679,455.32,259.17,847.00,299.50,-180.000,-150.321,879,455.32,259.17,54.95
2023,67.3659,29.719,455.33,259.19,847.00,299.50,-180.000,-150.281,882,455.33,259.19,54.95
2024,67.3992,28.426,456.72,258.59,847.00,299.50,-180.000,-151.574,873,456.72,258.59,54.11
2025,67.4325,28.046,456.91,258.83,847.00,299.50,-180.000,-151.954,877,456.91,258.83,54.12
2026,67.4658,28.155,456.82,258.18,847.00,299.50,-180.000,-151.845,806,456.82,258.18,54.59
2027,67.4991,28.155,456.82,258.18,847.00,299.50,-180.000,-151.845,786,456.82,258.18,54.59
2028,67.5324,19.427,465.85,256.98,847.00,299.50,-180.000,-160.573,800,465.85,256.98,69.06
2029,67.5657,19.348,465.84,256.91,847.00,299.50,-180.000,-160.652,836,465.84,256.91,70.94
2030,67.5990,14.006,468.58,255.29,847.00,299.50,-180.000,-165.994,762,468.58,255.29,65.48
2031,67.6323,40.498,474.28,262.73,847.00,299.50,-180.000,-139.502,753,474.28,262.73,51.09
2032,67.6656,37.638,476.02,261.99,847.00,299.50,-180.000,-142.362,768,476.02,261.99,54.20
2033,67.6989,37.638,476.02,261.99,847.00,299.50,-180.000,-142.362,783,476.02,261.99,54.20
2034,67.7322,38.515,475.54,262.15,847.00,299.50,-180.000,-141.485,737,475.54,262.15,53.41
2035,67.7655,38.294,476.06,262.14,847.00,299.50,-180.000,-141.706,665,476.06,262.14,52.63
2036,67.7988,31.630,483.59,259.15,847.00,299.50,-180.000,-148.370,655,483.59,259.15,68.99
2037,67.8321,31.654,483.59,259.16,847.00,299.50,-180.000,-148.346,665,483.59,259.16,68.99
2038,67.8654,39.678,475.62,262.83,847.00,299.50,-180.000,-140.322,659,475.62,262.83,53.90
2039,67.8987,39.678,475.62,262.83,847.00,299.50,-180.000,-140.322,655,475.62,262.83,53.90
2040,67.9320,10.293,467.86,254.71,847.00,299.50,-180.000,-169.707,646,467.86,254.71,64.93
2041,67.9653,9.970,467.79,254.14,847.00,299.50,-180.000,-170.030,640,467.79,254.14,62.90
2042,67.9986,0.681,471.51,252.04,847.00,300.00,-180.000,179.319,632,471.51,252.04,56.94
2043,68.0319,0.681,471.51,252.04,847.00,300.00,-180.000,179.319,632,471.51,252.04,56.94
2044,68.0652,1.206,472.01,252.76,847.00,300.00,-180.000,-178.794,669,472.01,252.76,58.09
2045,68.0985,36.042,475.55,261.76,847.00,300.00,-180.000,-143.958,620,475.55,261.76,54.99
2046,68.1318,8.815,468.62,256.25,847.00,300.00,-180.000,-171.185,591,468.62,256.25,63.94
2047,68.1651,8.912,469.10,256.15,847.00,300.00,-180.000,-171.088,574,469.10,256.15,64.93
2048,68.1984,8.983,469.11,256.17,847.00,300.00,-180.000,-171.017,576,469.11,256.17,64.93
2049,68.2317,9.372,468.56,255.87,847.00,300.00,-180.000,-170.628,563,468.56,255.87,63.95
2050,68.2650,9.372,468.56,255.87,847.00,300.00,-180.000,-170.628,563,468.56,255.87,63.95
2051,68.2983,32.646,533.69,233.46,847.00,300.00,-180.000,-147.354,557,533.69,233.46,32.75
2052,68.3316,14.740,468.95,257.00,847.00,300.00,-180.000,-165.260,570,468.95,257.00,65.56
2053,68.3649,14.627,468.98,257.08,847.00,300.00,-180.000,-165.373,593,468.98,257.08,65.55
2054,68.3982,15.336,468.46,257.19,847.00,300.00,-180.000,-164.664,575,468.46,257.19,64.65
2055,68.4315,15.366,468.43,257.12,847.00,300.00,-180.000,-164.634,568,468.43,257.12,64.65
2056,68.4648,14.560,468.92,256.84,847.00,299.50,-180.000,-165.440,608,468.92,256.84,65.54
2057,68.4981,13.332,476.66,254.97,847.00,299.50,-180.000,-166.668,641,476.66,254.97,80.69
2058,68.5314,13.304,469.16,256.96,847.00,300.00,-180.000,-166.696,630,469.16,256.96,65.17
2059,68.5647,12.906,476.74,255.19,847.00,300.00,-180.000,-167.094,628,476.74,255.19,80.64
2060,68.5980,12.897,476.75,255.22,847.00,300.00,-180.000,-167.103,628,476.75,255.22,80.64
2061,68.6313,13.113,476.65,255.36,847.00,300.00,-180.000,-166.887,597,476.65,255.36,80.89
2062,68.6646,13.070,476.66,255.37,847.00,300.00,-180.000,-166.930,539,476.66,255.37,80.88
2063,68.6979,13.296,476.69,255.57,847.00,300.00,-180.000,-166.704,576,476.69,255.57,80.92
2064,68.7312,13.296,476.69,255.57,847.00,300.00,-180.000,-166.704,553,476.69,255.57,80.92
2065,68.7645,21.742,457.88,258.69,847.00,300.00,-180.000,-158.258,541,457.88,258.69,44.94
2066,68.7978,21.742,457.88,258.69,847.00,300.00,-180.000,-158.258,526,457.88,258.69,44.94
2067,68.8311,12.965,476.15,255.80,847.00,300.00,-180.000,-167.035,553,476.15,255.80,79.67
2068,68.8644,12.142,477.66,254.58,847.00,300.00,-180.000,-167.858,529,477.66,254.58,80.54
2069,68.8977,12.099,477.67,254.62,847.00,300.00,-180.000,-167.901,553,477.67,254.62,80.53
2070,68.9310,12.091,477.19,254.71,847.00,300.00,-180.000,-167.909,553,477.19,254.71,81.51
2071,68.9643,12.057,477.23,254.91,847.00,300.50,-180.000,-167.943,556,477.23,254.91,81.50
2072,68.9976,12.054,476.17,255.14,847.00,300.50,-180.000,-167.946,544,476.17,255.14,79.34
2073,69.0309,73.146,414.27,360.48,847.00,300.00,-180.000,-106.854,707,414.27,360.48,39.85
2074,69.0642,9.420,468.68,254.07,847.00,300.00,-180.000,-170.580,582,468.68,254.07,65.10
2075,69.0975,9.696,468.20,254.22,847.00,300.00,-180.000,-170.304,572,468.20,254.22,64.12
2076,69.1308,9.888,468.68,254.15,847.00,300.00,-180.000,-170.112,571,468.68,254.15,65.11
2077,69.1641,10.384,468.75,254.65,847.00,300.00,-180.000,-169.616,584,468.75,254.65,65.11
2078,69.1974,10.613,468.75,254.69,847.00,300.00,-180.000,-169.387,585,468.75,254.69,65.12
2079,69.2307,16.252,471.39,245.68,847.00,300.00,-180.000,163.748,578,471.39,245.68,61.20
2080,69.2640,17.409,469.97,245.50,847.00,300.00,-180.000,162.591,578,469.97,245.50,58.09
2081,69.2973,16.800,471.89,245.72,847.00,300.00,-180.000,163.200,579,471.89,245.72,60.13
2082,69.3306,18.359,472.91,245.75,847.00,300.00,-180.000,161.641,569,472.91,245.75,57.89
2083,69.3639,19.601,472.00,245.59,847.00,299.50,-180.000,160.399,630,472.00,245.59,55.71
2084,69.3972,19.677,471.99,245.62,847.00,299.50,-180.000,160.323,655,471.99,245.62,55.69
2085,69.4305,64.895,499.90,263.14,847.00,299.50,-180.000,-115.105,658,499.90,263.14,45.56
2086,69.4638,67.225,500.41,264.44,847.00,299.50,-180.000,-112.775,655,500.41,264.44,46.85
2087,69.4971,66.324,500.16,263.72,847.00,299.50,-180.000,-113.676,675,500.16,263.72,45.98
2088,69.5304,17.259,467.09,256.95,847.00,299.50,-180.000,-162.741,709,467.09,256.95,66.99
2089,69.5637,67.398,499.79,263.92,847.00,299.50,-180.000,-112.602,761,499.79,263.92,45.54
2090,69.5970,17.613,467.90,256.96,847.00,299.50,-180.000,-162.387,706,467.90,256.96,69.21
2091,69.6303,96.000,521.04,221.35,847.00,299.50,-180.000,84.000,709,521.04,221.35,47.06
2092,69.6636,13.278,475.82,254.50,847.00,299.50,-180.000,-166.722,707,475.82,254.50,84.06
2093,69.6969,14.606,475.86,255.11,847.00,299.50,-180.000,-165.394,722,475.86,255.11,84.22
2094,69.7302,101.862,521.11,219.42,847.00,299.50,-180.000,78.138,725,521.11,219.42,41.15
2095,69.7635,29.315,540.58,230.87,847.00,299.50,-180.000,-150.685,691,540.58,230.87,46.25
2096,69.7968,28.983,541.34,230.80,847.00,299.50,-180.000,-151.017,659,541.34,230.80,44.87
2097,69.8301,16.048,467.89,255.91,847.00,299.50,-180.000,-163.952,707,467.89,255.91,66.90
2098,69.8634,18.442,466.31,256.93,847.00,299.50,-180.000,-161.558,674,466.31,256.93,66.41
2099,69.8967,15.082,467.39,255.51,847.00,299.50,-180.000,-164.918,701,467.39,255.51,65.85
2100,69.9300,19.478,466.02,257.00,847.00,299.00,-180.000,-160.522,747,466.02,257.00,66.85
2101,69.9633,19.345,466.01,256.92,847.00,299.00,-180.000,-160.655,749,466.01,256.92,66.83
2102,69.9966,19.345,466.01,256.92,847.00,299.00,-180.000,-160.655,762,466.01,256.92,66.83
2103,70.0299,21.292,464.48,257.54,847.00,299.00,-180.000,-158.708,735,464.48,257.54,68.66
2104,70.0632,19.034,466.82,257.23,847.00,299.00,-180.000,-160.966,736,466.82,257.23,72.47
2105,70.0965,48.439,446.16,263.36,847.00,299.00,-180.000,-131.561,755,446.16,263.36,36.87
2106,70.1298,18.879,467.62,256.08,847.00,299.50,-180.000,-161.121,769,467.62,256.08,70.24
2107,70.1631,18.887,467.62,256.09,847.00,299.50,-180.000,-161.113,759,467.62,256.09,70.24
2108,70.1964,19.162,467.69,256.41,847.00,300.00,-180.000,-160.838,761,467.69,256.41,70.26
2109,70.2297,19.162,467.69,256.41,847.00,300.00,-180.000,-160.838,760,467.69,256.41,70.26
2110,70.2630,21.301,465.13,256.65,847.00,300.00,-180.000,-158.699,774,465.13,256.65,66.07
2111,70.2963,21.324,465.12,256.63,847.00,300.00,-180.000,-158.676,771,465.12,256.63,66.07
2112,70.3296,21.324,465.12,256.63,847.00,300.00,-180.000,-158.676,777,465.12,256.63,66.07
2113,70.3629,21.324,465.12,256.63,847.00,300.00,-180.000,-158.676,777,465.12,256.63,66.07
2114,70.3962,19.921,466.59,256.47,847.00,300.00,-180.000,-160.079,776,466.59,256.47,68.43
2115,70.4295,19.939,466.43,256.54,847.00,300.00,-180.000,-160.061,777,466.43,256.54,68.77
2116,70.4628,20.563,465.50,257.01,847.00,300.00,-180.000,-159.437,779,465.50,257.01,70.69
2117,70.4961,20.596,465.49,257.00,847.00,300.00,-180.000,-159.404,781,465.49,257.00,70.70
2118,70.5294,21.291,465.28,257.24,847.00,300.00,-180.000,-158.709,802,465.28,257.24,71.09
2119,70.5627,21.434,465.29,257.32,847.00,300.00,-180.000,-158.566,793,465.29,257.32,71.10
2120,70.5960,20.630,465.42,257.32,847.00,300.00,-180.000,-159.370,750,465.42,257.32,71.05
2121,70.6293,3.075,470.36,250.62,847.00,300.00,-180.000,176.925,795,470.36,250.62,61.23
2122,70.6626,19.877,466.46,256.58,847.00,300.00,-180.000,-160.123,776,466.46,256.58,68.77
2123,70.6959,19.877,466.46,256.58,847.00,300.00,-180.000,-160.123,774,466.46,256.58,68.77
2124,70.7292,19.861,466.47,256.62,847.00,300.00,-180.000,-160.139,773,466.47,256.62,68.77
2125,70.7625,19.861,466.47,256.62,847.00,300.00,-180.000,-160.139,772,466.47,256.62,68.77
2126,70.7958,19.861,466.47,256.62,847.00,300.00,-180.000,-160.139,772,466.47,256.62,68.77
2127,70.8291,20.006,465.46,257.14,847.00,300.00,-180.000,-159.994,737,465.46,257.14,70.31
2128,70.8624,20.164,465.58,257.06,847.00,300.00,-180.000,-159.836,767,465.58,257.06,70.67
2129,70.8957,21.238,465.00,256.79,847.00,300.00,-180.000,-158.762,748,465.00,256.79,66.43
2130,70.9290,19.546,466.36,256.64,847.00,300.00,-180.000,-160.454,779,466.36,256.64,68.40
2131,70.9623,21.545,464.48,256.85,847.00,300.00,-180.000,-158.455,820,464.48,256.85,65.53
2132,70.9956,20.819,464.92,256.90,847.00,300.00,-180.000,-159.181,795,464.92,256.90,66.03
2133,71.0289,22.343,463.75,257.59,847.00,300.00,-180.000,-157.657,754,463.75,257.59,68.37
2134,71.0622,22.588,463.87,257.47,847.00,300.00,-180.000,-157.412,730,463.87,257.47,68.77
2135,71.0955,22.486,463.89,257.49,847.00,300.00,-180.000,-157.514,817,463.89,257.49,68.76
2136,71.1288,21.729,464.20,257.97,847.00,300.00,-180.000,-158.271,837,464.20,257.97,68.70
2137,71.1621,19.239,466.36,257.45,847.00,300.00,-180.000,-160.761,833,466.36,257.45,71.54
